|id|state|city|location|value
2046|2046|Arkansas|Fayetteville|72703|963
2047|2047|Arkansas|Fayetteville|72701|616
2048|2048|Arkansas|Fayetteville|72703|836
2049|2049|Arkansas|Fayetteville|72701|382
2050|2050|Arkansas|Fayetteville|72701|972
2051|2051|Arkansas|Fayetteville|72701|808
2052|2052|Arkansas|Fayetteville|72704|523
2053|2053|Arkansas|Fayetteville|72701|583
2054|2054|Arkansas|Fayetteville|72703|948
2055|2055|Arkansas|Fayetteville|72701|130
2056|2056|Arkansas|Fayetteville|72703|801
2057|2057|Arkansas|Fayetteville|72701|703
2058|2058|Arkansas|Fayetteville|72703|529
2059|2059|Arkansas|Farmington|72730|882
2060|2060|Arkansas|Fayetteville|72764|574
2061|2061|Arkansas|Fayetteville|72703|270
2062|2062|Arkansas|Fayetteville|72701|197
2063|2063|Arkansas|Fayetteville|72704|193
2064|2064|Arkansas|Fayetteville|72704|110
2065|2065|Arkansas|Fayetteville|72703|710
2066|2066|Arkansas|Fayetteville|72703|197
2067|2067|Arkansas|Fayetteville|72701|778
2068|2068|Arkansas|Fayetteville|72703|179
2069|2069|Arkansas|Fayetteville|72703|193
2070|2070|Arkansas|Fayetteville|72701|186
2071|2071|Arkansas|Fayetteville|72703|877
2072|2072|Arkansas|Fayetteville|72704|234
2073|2073|Arkansas|Conway|72034|657
2074|2074|Arkansas|Fayetteville|72701|580
2075|2075|Arkansas|Fayetteville|72703|741
2076|2076|Arkansas|Fayetteville|72701|116
2077|2077|Arkansas|Fayetteville|72704|232
2078|2078|Arkansas|Fayetteville|72701|229
2079|2079|Arkansas|Fayetteville|72703|512
2080|2080|Arkansas|Fayetteville|72703|943
2081|2081|Arkansas|Fayetteville|72704|620
2082|2082|Arkansas|Fayetteville|72703|691
2083|2083|Arkansas|Fayetteville|72701|908
2084|2084|Arkansas|Fayetteville|72701|332
2085|2085|Arkansas|Fayetteville|72701|936
2086|2086|Arkansas|Farmington|72730|169
2087|2087|Arkansas|Fayetteville|72703|618
2088|2088|Arkansas|Fayetteville|72703|946
2089|2089|Arkansas|Fayetteville|72701|257
2090|2090|Arkansas|Fayetteville|72703|962
2091|2091|Georgia|Savannah|31415|972
2092|2092|Georgia|Savannah|31419|899
2093|2093|Georgia|Savannah|31405|974
2094|2094|Georgia|Savannah|31406|228
2095|2095|Georgia|Savannah|31419|757
2096|2096|Georgia|Savannah|31404|590
2097|2097|Georgia|Pooler|31322|281
2098|2098|Georgia|Savannah|31401|419
2099|2099|Georgia|Savannah|31406|170
2100|2100|Georgia|Savannah|31411|415
2101|2101|Georgia|Savannah|31408|796
2102|2102|Georgia|Savannah|31406|920
2103|2103|Georgia|Savannah|31401|149
2104|2104|Georgia|Savannah|31408|426
2105|2105|Georgia|Savannah|31405|974
2106|2106|Georgia|Savannah|31419|859
2107|2107|Georgia|Savannah|31419|213
2108|2108|Georgia|Savannah|31401|131
2109|2109|Georgia|Savannah|31419|975
2110|2110|Georgia|Savannah|31419|965
2111|2111|Georgia|Savannah|31405|556
2112|2112|Georgia|Savannah|31419|526
2113|2113|Georgia|Savannah|31401|179
2114|2114|Georgia|Savannah|31406|631
2115|2115|Georgia|Savannah|31411|531
2116|2116|Georgia|Savannah|31404|928
2117|2117|Georgia|Savannah|31401|385
2118|2118|Georgia|Savannah|31411|382
2119|2119|Georgia|Pooler|31322|908
2120|2120|Georgia|Savannah|31419|538
2121|2121|Georgia|Pooler|31322|422
2122|2122|Georgia|Pooler|31322|869
2123|2123|Georgia|Savannah|31401|328
2124|2124|Georgia|Savannah|31408|405
2125|2125|Georgia|Tybee Island|31328|402
2126|2126|Georgia|Savannah|31406|514
2127|2127|Georgia|Pooler|31322|572
2128|2128|Georgia|Savannah|31419|233
2129|2129|Georgia|Savannah|31419|764
2130|2130|Georgia|Savannah|31401|583
2131|2131|Georgia|Savannah|31419|960
2132|2132|Georgia|Savannah|31415|134
2133|2133|Georgia|Savannah|31419|129
2134|2134|Georgia|Savannah|31404|137
2135|2135|Georgia|Savannah|31405|379
2136|2136|Georgia|Pooler|31322|764
2137|2137|Georgia|Savannah|31406|543
2138|2138|Georgia|Savannah|31419|203
2139|2139|Georgia|Savannah|31410|259
2140|2140|Georgia|Savannah|31419|936
2141|2141|Georgia|Calhoun|30701|828
2142|2142|Georgia|Savannah|31404|149
2143|2143|Georgia|Savannah|31404|135
2144|2144|Georgia|Savannah|31404|369
2145|2145|Georgia|Savannah|31404|165
2146|2146|Georgia|Savannah|31405|933
2147|2147|Georgia|Savannah|31415|756
2148|2148|Georgia|Savannah|31405|688
2149|2149|Georgia|Savannah|31419|228
2150|2150|Georgia|Port Wentworth|31407|756
2151|2151|Georgia|Bloomingdale|31302|951
2152|2152|Georgia|Savannah|31405|776
2153|2153|Georgia|Savannah|31404|166
2154|2154|Georgia|Savannah|31405|278
2155|2155|Georgia|Savannah|31405|175
2156|2156|Georgia|Savannah|31405|776
2157|2157|Georgia|Savannah|31411|503
2158|2158|Georgia|Savannah|31405|334
2159|2159|Georgia|Savannah|31410|296
2160|2160|Georgia|Savannah|31404|477
2161|2161|Georgia|Calhoun|30701|616
2162|2162|Georgia|Savannah|31415|820
2163|2163|Georgia|Savannah|31419|139
2164|2164|Georgia|Pooler|31322|582
2165|2165|Georgia|Savannah|31411|954
2166|2166|Georgia|Pooler|31322|787
2167|2167|Georgia|Savannah|31404|894
2168|2168|Georgia|Savannah|31405|489
2169|2169|Georgia|Savannah|31415|543
2170|2170|Georgia|Savannah|31419|566
2171|2171|Georgia|Savannah|31407|588
2172|2172|Georgia|Savannah|31404|765
2173|2173|Georgia|Savannah|31406|881
2174|2174|Georgia|Savannah|31404|866
2175|2175|Georgia|Savannah|31401|229
2176|2176|Georgia|Savannah|31404|728
2177|2177|Georgia|Savannah|31406|614
2178|2178|Georgia|Savannah|31406|729
2179|2179|Georgia|Thunderbolt|31410|431
2180|2180|Georgia|Savannah|31401|265
2181|2181|Georgia|Savannah|31406|276
2182|2182|Georgia|Savannah|31419|192
2183|2183|Georgia|Savannah|31401|831
2184|2184|Georgia|Savannah|31415|350
2185|2185|Georgia|Savannah|31405|594
2186|2186|Georgia|Savannah|31404|703
2187|2187|Georgia|Savannah|31415|866
2188|2188|Georgia|Savannah|31405|817
2189|2189|Georgia|Savannah|31419|388
2190|2190|Georgia|Savannah|31404|203
2191|2191|Georgia|Savannah|31405|412
2192|2192|Georgia|Savannah|31404|884
2193|2193|Georgia|Savannah|31405|613
2194|2194|Georgia|Calhoun|30701|278
2195|2195|Georgia|Savannah|31406|885
2196|2196|Georgia|Savannah|31419|714
2197|2197|Georgia|Pooler|31322|997
2198|2198|Georgia|Savannah|31401|879
2199|2199|Georgia|Savannah|31401|917
2200|2200|Georgia|Port Wentworth|31407|750
2201|2201|Georgia|Pooler|31322|899
2202|2202|Georgia|Savannah|31404|293
2203|2203|Georgia|Savannah|31405|887
2204|2204|Georgia|Pooler|31322|467
2205|2205|Georgia|Savannah|31404|893
2206|2206|Georgia|Savannah|31406|454
2207|2207|Georgia|Savannah|31401|783
2208|2208|Georgia|Savannah|31405|432
2209|2209|Georgia|Pooler|31322|755
2210|2210|Georgia|Garden City|31408|380
2211|2211|Georgia|Savannah|31405|761
2212|2212|Georgia|Thunderbolt|31404|646
2213|2213|Georgia|Pooler|31322|181
2214|2214|Georgia|Savannah|31406|921
2215|2215|Georgia|Tybee Island|31328|642
2216|2216|Georgia|Port Wentworth|31407|486
2217|2217|Georgia|Savannah|31405|385
2218|2218|Georgia|Savannah|31410|103
2219|2219|Georgia|Garden City|31408|885
2220|2220|Georgia|Savannah|31401|296
2221|2221|Georgia|Thunderbolt|31404|284
2222|2222|Georgia|Savannah|31419|763
2223|2223|Georgia|Pooler|31322|312
2224|2224|Georgia|Savannah|31419|776
2225|2225|Georgia|Savannah|31404|292
2226|2226|Georgia|Savannah|31401|658
2227|2227|Georgia|Savannah|31419|342
2228|2228|Georgia|Savannah|31419|274
2229|2229|Georgia|Savannah|31415|717
2230|2230|Georgia|Savannah|31406|990
2231|2231|Georgia|Savannah|31405|417
2232|2232|Georgia|Savannah|31415|547
2233|2233|Georgia|Savannah|31404|292
2234|2234|Georgia|Savannah|31419|360
2235|2235|Georgia|Savannah|31411|383
2236|2236|Georgia|Savannah|31411|546
2237|2237|Georgia|Savannah|31405|597
2238|2238|Georgia|Savannah|31401|324
2239|2239|Georgia|Savannah|31410|153
2240|2240|Georgia|Savannah|31410|998
2241|2241|Georgia|Savannah|31419|347
2242|2242|Georgia|Savannah|31419|303
2243|2243|Georgia|Savannah|31405|476
2244|2244|Georgia|Pooler|31322|266
2245|2245|Georgia|Savannah|31404|689
2246|2246|Georgia|Savannah|31419|679
2247|2247|Georgia|Savannah|31415|738
2248|2248|Georgia|Savannah|31419|766
2249|2249|Georgia|Tybee Island|31328|630
2250|2250|Georgia|Savannah|31419|763
2251|2251|Georgia|Savannah|31419|151
2252|2252|Georgia|Savannah|31410|179
2253|2253|Georgia|Savannah|31408|855
2254|2254|Georgia|Savannah|31419|704
2255|2255|Georgia|Savannah|31405|387
2256|2256|Georgia|Bloomingdale|31302|334
2257|2257|Georgia|Savannah|31410|281
2258|2258|Georgia|Savannah|31404|844
2259|2259|Georgia|Savannah|31410|778
2260|2260|Georgia|Thunderbolt|31404|367
2261|2261|Georgia|Savannah|31405|512
2262|2262|Georgia|Pooler|31322|643
2263|2263|Georgia|Savannah|31411|546
2264|2264|Georgia|Savannah|31410|386
2265|2265|Georgia|Pooler|31322|513
2266|2266|Georgia|Savannah|31405|635
2267|2267|Georgia|Pooler|31322|986
2268|2268|Georgia|Savannah|31401|718
2269|2269|Georgia|Savannah|31419|480
2270|2270|Georgia|Savannah|31404|707
2271|2271|Georgia|Savannah|31411|943
2272|2272|Georgia|Port Wentworth|31407|433
2273|2273|Georgia|Savannah|31406|582
2274|2274|Georgia|Savannah|31401|262
2275|2275|Georgia|Savannah|31401|864
2276|2276|Georgia|Savannah|31406|554
2277|2277|Georgia|Pooler|31322|622
2278|2278|Georgia|Pooler|31322|485
2279|2279|Georgia|Pooler|31322|845
2280|2280|Georgia|Pooler|31322|908
2281|2281|Georgia|Savannah|31405|495
2282|2282|Georgia|Savannah|31419|101
2283|2283|Alaska|Anchorage|99503|121
2284|2284|Alaska|Anchorage|99503|955
2285|2285|Alaska|Anchorage|99518|311
2286|2286|Alaska|Anchorage|99504|192
2287|2287|Alaska|Anchorage|99504|485
2288|2288|Alaska|Anchorage|99502|202
2289|2289|Alaska|Anchorage|99501|308
2290|2290|Alaska|Anchorage|99502|920
2291|2291|Alaska|Anchorage|99517|418
2292|2292|Alaska|Soldotna|99669|101
2293|2293|Alaska|Anchorage|99501|556
2294|2294|Alaska|Anchorage|99508|559
2295|2295|Alaska|Anchorage|99502|660
2296|2296|Alaska|Anchorage|99508|419
2297|2297|Alaska|Anchorage|99502|663
2298|2298|Alaska|Anchorage|99518|656
2299|2299|Alaska|Anchorage|99507|517
2300|2300|Alaska|Anchorage|99503|438
2301|2301|Alaska|Anchorage|99515|680
2302|2302|Alaska|Anchorage|99577|606
2303|2303|Alaska|Anchorage|99502|275
2304|2304|Alaska|Anchorage|99507|537
2305|2305|Alaska|Anchorage|99502|408
2306|2306|Alaska|Anchorage|99517|795
2307|2307|Alaska|Anchorage|99516|644
2308|2308|Alaska|Anchorage|99515|515
2309|2309|Alaska|Anchorage|99503|562
2310|2310|Alaska|Anchorage|99577|774
2311|2311|Alaska|Anchorage|99515|828
2312|2312|Alaska|Anchorage|99504|156
2313|2313|Alaska|Anchorage|99518|300
2314|2314|Alaska|Anchorage|99516|441
2315|2315|Alaska|Anchorage|99501|152
2316|2316|Alaska|Anchorage|99501|304
2317|2317|Alaska|Anchorage|99502|545
2318|2318|Alaska|Anchorage|99501|950
2319|2319|Alaska|Anchorage|99518|228
2320|2320|Alaska|Anchorage|99515|819
2321|2321|Alaska|Anchorage|99577|908
2322|2322|Alaska|Anchorage|99516|750
2323|2323|Alaska|Anchorage|99501|169
2324|2324|Alaska|Anchorage|99507|216
2325|2325|Alaska|Anchorage|99567|719
2326|2326|Alaska|Anchorage|99517|235
2327|2327|Alaska|Anchorage|99518|251
2328|2328|Alaska|Anchorage|99507|878
2329|2329|Alaska|Anchorage|99577|258
2330|2330|Alaska|Anchorage|99515|445
2331|2331|Alaska|Anchorage|99507|892
2332|2332|Alaska|Kenai|99611|737
2333|2333|Alaska|Anchorage|99501|878
2334|2334|Alaska|Anchorage|99508|539
2335|2335|Alaska|Anchorage|99508|881
2336|2336|Alaska|Kenai|99611|337
2337|2337|Alaska|Anchorage|99517|806
2338|2338|Alaska|Anchorage|99516|555
2339|2339|Alaska|Anchorage|99515|110
2340|2340|Alaska|Anchorage|99507|952
2341|2341|Alaska|Anchorage|99501|982
2342|2342|Alaska|Anchorage|99507|703
2343|2343|Alaska|Anchorage|99508|775
2344|2344|Alaska|Anchorage|99577|913
2345|2345|Alaska|Anchorage|99501|916
2346|2346|Alaska|Anchorage|99508|201
2347|2347|Alaska|Anchorage|99502|711
2348|2348|Alaska|Anchorage|99516|516
2349|2349|Alaska|Anchorage|99504|386
2350|2350|Alaska|Anchorage|99501|789
2351|2351|Alaska|Anchorage|99503|738
2352|2352|Alaska|Anchorage|99508|240
2353|2353|Alaska|Anchorage|99501|437
2354|2354|Alaska|Anchorage|99507|173
2355|2355|Alaska|Anchorage|99503|379
2356|2356|Alaska|Anchorage|99501|638
2357|2357|Alaska|Anchorage|99501|356
2358|2358|Alaska|Anchorage|99503|718
2359|2359|Alaska|Anchorage|99504|691
2360|2360|Alaska|Anchorage|99502|535
2361|2361|Alaska|Anchorage|99515|137
2362|2362|Alaska|Anchorage|99501|142
2363|2363|Alaska|Anchorage|99517|792
2364|2364|Alaska|Anchorage|99501|282
2365|2365|Alaska|Anchorage|99504|995
2366|2366|Alaska|Anchorage|99507|989
2367|2367|Alaska|Anchorage|99504|893
2368|2368|Alaska|Homer|99603|386
2369|2369|Alaska|Anchorage|99577|147
2370|2370|Alaska|Anchorage|99503|940
2371|2371|Alaska|Anchorage|99577|398
2372|2372|Alaska|Anchorage|99515|686
2373|2373|Alaska|Anchorage|99507|605
2374|2374|Alaska|Anchorage|99507|676
2375|2375|Alaska|Anchorage|99517|159
2376|2376|Alaska|Anchorage|99508|816
2377|2377|Alaska|Anchorage|99504|596
2378|2378|Alaska|Anchorage|99577|354
2379|2379|Alaska|Anchorage|99503|218
2380|2380|Alaska|Anchorage|99503|945
2381|2381|Alaska|Anchorage|99507|615
2382|2382|Alaska|Anchorage|99504|202
2383|2383|Alaska|Anchorage|99508|494
2384|2384|Alaska|Anchorage|99516|996
2385|2385|Alaska|Anchorage|99503|424
2386|2386|Alaska|Anchorage|99508|673
2387|2387|Alaska|Anchorage|99515|871
2388|2388|Alaska|Anchorage|99503|518
2389|2389|Alaska|Anchorage|99515|835
2390|2390|Alaska|Anchorage|99504|442
2391|2391|Alaska|Anchorage|99518|593
2392|2392|Alaska|Anchorage|99516|939
2393|2393|Alaska|Anchorage|99508|757
2394|2394|Alaska|Anchorage|99516|815
2395|2395|Alaska|Anchorage|99501|561
2396|2396|Alaska|Anchorage|99517|593
2397|2397|Alaska|Anchorage|99502|596
2398|2398|Alaska|Anchorage|99508|206
2399|2399|Alaska|Anchorage|99577|923
2400|2400|Alaska|Anchorage|99567|443
2401|2401|Alaska|Anchorage|99501|216
2402|2402|Alaska|Anchorage|99517|978
2403|2403|Alaska|Anchorage|99515|746
2404|2404|Alaska|Anchorage|99577|837
2405|2405|Alaska|Anchorage|99507|421
2406|2406|Alaska|Anchorage|99501|897
2407|2407|Alaska|Anchorage|99518|963
2408|2408|Alaska|Anchorage|99502|799
2409|2409|Alaska|Anchorage|99518|715
2410|2410|Alaska|Anchorage|99508|413
2411|2411|Alaska|Anchorage|99577|557
2412|2412|Alaska|Anchorage|99577|383
2413|2413|Alaska|Anchorage|99504|956
2414|2414|Alaska|Anchorage|99567|217
2415|2415|Alaska|Anchorage|99508|614
2416|2416|Alaska|Anchorage|99515|191
2417|2417|Alaska|Anchorage|99567|753
2418|2418|Alaska|Anchorage|99504|847
2419|2419|Alaska|Anchorage|99507|381
2420|2420|Alaska|Anchorage|99508|493
2421|2421|Alaska|Anchorage|99508|766
2422|2422|Alaska|Anchorage|99577|500
2423|2423|Alaska|Anchorage|99515|809
2424|2424|Alaska|Anchorage|99508|920
2425|2425|Alaska|Anchorage|99501|702
2426|2426|Alaska|Anchorage|99503|188
2427|2427|Alaska|Anchorage|99502|899
2428|2428|Alaska|Anchorage|99508|811
2429|2429|Alaska|Anchorage|99501|419
2430|2430|Alaska|Anchorage|99504|227
2431|2431|Alaska|Anchorage|99567|614
2432|2432|Alaska|Anchorage|99501|599
2433|2433|Alaska|Anchorage|99577|868
2434|2434|Alaska|Anchorage|99507|814
2435|2435|Alaska|Anchorage|99507|472
2436|2436|Alaska|Anchorage|99508|612
2437|2437|Alaska|Anchorage|99501|731
2438|2438|Alaska|Anchorage|99507|615
2439|2439|Alaska|Anchorage|99508|643
2440|2440|Alaska|Anchorage|99577|103
2441|2441|Alaska|Anchorage|99507|128
2442|2442|Alaska|Anchorage|99502|810
2443|2443|Alaska|Anchorage|99516|279
2444|2444|Alaska|Anchorage|99517|763
2445|2445|Alaska|Anchorage|99508|635
2446|2446|Alaska|Anchorage|99567|885
2447|2447|Alaska|Anchorage|99507|969
2448|2448|Alaska|Anchorage|99577|556
2449|2449|Alaska|Anchorage|99577|729
2450|2450|Alaska|Anchorage|99518|366
2451|2451|Alaska|Anchorage|99507|331
2452|2452|Alaska|Anchorage|99504|324
2453|2453|Alaska|Anchorage|99577|650
2454|2454|Alaska|Anchorage|99508|955
2455|2455|Alaska|Anchorage|99507|624
2456|2456|Alaska|Anchorage|99504|437
2457|2457|Maryland|Crofton|21114|364
2458|2458|Maryland|Deale|20751|521
2459|2459|Maryland|Glen Burnie|21061|402
2460|2460|Maryland|Baltimore|21225|247
2461|2461|Maryland|Glen Burnie|21061|554
2462|2462|Maryland|Pasadena|21122|782
2463|2463|Maryland|Annapolis|21403|596
2464|2464|Maryland|Annapolis|21403|733
2465|2465|Maryland|Glen Burnie|21060|112
2466|2466|Maryland|Severn|21144|102
2467|2467|Maryland|Brooklyn Park|21225|363
2468|2468|Maryland|Severn|21144|425
2469|2469|Maryland|Pasadena|21122|161
2470|2470|Maryland|Glen Burnie|21060|774
2471|2471|Maryland|Severn|21144|952
2472|2472|Maryland|Severn|21144|656
2473|2473|Maryland|Annapolis|21401|621
2474|2474|Maryland|Pasadena|21122|171
2475|2475|Maryland|Deale|20733|636
2476|2476|Maryland|Odenton|21113|230
2477|2477|Maryland|Edgewater|21037|704
2478|2478|Maryland|Annapolis|21401|662
2479|2479|Maryland|Millersville|21108|386
2480|2480|Maryland|Millersville|21108|270
2481|2481|Maryland|Annapolis|21409|835
2482|2482|Maryland|Arnold|21012|463
2483|2483|Maryland|Glen Burnie|21060|517
2484|2484|Maryland|Baltimore|21225|952
2485|2485|Maryland|Pasadena|21122|955
2486|2486|Maryland|Annapolis|21401|742
2487|2487|Maryland|Crownsville|21032|617
2488|2488|Maryland|Annapolis|21401|187
2489|2489|Maryland|Glen Burnie|21061|983
2490|2490|Maryland|Glen Burnie|21060|465
2491|2491|Maryland|Annapolis|21401|162
2492|2492|Maryland|Laurel|20724|241
2493|2493|Maryland|Glen Burnie|21061|610
2494|2494|Maryland|Crofton|21114|172
2495|2495|Maryland|Laurel|20724|961
2496|2496|Maryland|Pasadena|21122|973
2497|2497|Maryland|Annapolis|21403|923
2498|2498|Maryland|Crofton|21114|603
2499|2499|Maryland|Annapolis|21401|400
2500|2500|Maryland|Glen Burnie|21061|792
2501|2501|Maryland|Deale|20751|190
2502|2502|Maryland|Odenton|21113|923
2503|2503|Maryland|Crofton|21114|916
2504|2504|Maryland|Baltimore|21225|985
2505|2505|Maryland|Severna Park|21146|399
2506|2506|Maryland|Hanover|21076|765
2507|2507|Maryland|Edgewater|21037|395
2508|2508|Maryland|Crofton|21114|419
2509|2509|Maryland|Annapolis|21409|162
2510|2510|Maryland|Gambrills|21054|466
2511|2511|Maryland|Annapolis|21401|720
2512|2512|Maryland|Severn|21144|411
2513|2513|Maryland|Pasadena|21122|521
2514|2514|Maryland|Davidsonville|21035|152
2515|2515|Maryland|Severna Park|21146|283
2516|2516|Maryland|Arnold|21012|202
2517|2517|Maryland|Annapolis|21403|441
2518|2518|Maryland|Glen Burnie|21060|774
2519|2519|Maryland|Annapolis|21409|268
2520|2520|Maryland|Glen Burnie|21061|404
2521|2521|Maryland|Pasadena|21122|625
2522|2522|Maryland|Crofton|21114|878
2523|2523|Maryland|Riva|21140|591
2524|2524|Maryland|Millersville|21108|865
2525|2525|Maryland|Millersville|21108|189
2526|2526|Maryland|Annapolis|21403|970
2527|2527|Maryland|Glen Burnie|21061|625
2528|2528|Maryland|Gibson Island|21056|484
2529|2529|Maryland|Pasadena|21122|394
2530|2530|Maryland|Severn|21144|308
2531|2531|Maryland|Edgewater|21037|161
2532|2532|Maryland|Glen Burnie|21061|184
2533|2533|Maryland|Glen Burnie|21061|322
2534|2534|Maryland|Annapolis|21401|545
2535|2535|Maryland|Arnold|21012|362
2536|2536|Maryland|Severn|21144|659
2537|2537|Maryland|Glen Burnie|21061|588
2538|2538|Maryland|Edgewater|21037|407
2539|2539|Maryland|Laurel|20724|792
2540|2540|Maryland|Annapolis|21403|753
2541|2541|Maryland|Shady Side|20764|306
2542|2542|Maryland|Arnold|21012|621
2543|2543|Maryland|Severn|21144|713
2544|2544|Maryland|Glen Burnie|21060|668
2545|2545|Maryland|Pasadena|21122|600
2546|2546|Maryland|Crownsville|21032|876
2547|2547|Maryland|Annapolis|21403|443
2548|2548|Maryland|Hanover|21076|954
2549|2549|Maryland|Pasadena|21122|606
2550|2550|Maryland|Severna Park|21146|990
2551|2551|Maryland|Pasadena|21122|240
2552|2552|Maryland|Severna Park|21146|302
2553|2553|Maryland|Annapolis|21401|974
2554|2554|Maryland|Hanover|21076|187
2555|2555|Maryland|Glen Burnie|21061|945
2556|2556|Maryland|West River|20778|291
2557|2557|Maryland|Linthicum Heights|21090|458
2558|2558|Maryland|Glen Burnie|21061|552
2559|2559|Maryland|Annapolis|21409|767
2560|2560|Maryland|Severn|21144|363
2561|2561|Maryland|Annapolis|21402|748
2562|2562|Maryland|Annapolis|21409|259
2563|2563|Maryland|Annapolis|21403|174
2564|2564|Maryland|Davidsonville|21035|951
2565|2565|Maryland|Odenton|21113|985
2566|2566|Maryland|Annapolis|21401|747
2567|2567|Maryland|Pasadena|21122|484
2568|2568|Maryland|Pasadena|21122|601
2569|2569|Maryland|Annapolis|21401|545
2570|2570|Maryland|Pasadena|21122|426
2571|2571|Maryland|Annapolis|21403|868
2572|2572|Maryland|Glen Burnie|21061|866
2573|2573|Maryland|Crofton|21114|608
2574|2574|Maryland|Glen Burnie|21061|226
2575|2575|Maryland|Crofton|21114|875
2576|2576|Maryland|North Beach|20714|601
2577|2577|Maryland|Pasadena|21122|560
2578|2578|Maryland|Hanover|21076|273
2579|2579|Maryland|nan|21226|785
2580|2580|Maryland|Pasadena|21122|903
2581|2581|Maryland|Glen Burnie|21060|558
2582|2582|Maryland|Deale|20751|831
2583|2583|Maryland|Severn|21144|174
2584|2584|Maryland|Pasadena|21122|560
2585|2585|Maryland|Jessup|20794|996
2586|2586|Maryland|Severna Park|21146|121
2587|2587|Maryland|Brooklyn Park|21225|793
2588|2588|Maryland|Laurel|20724|629
2589|2589|Maryland|Severna Park|21146|241
2590|2590|Maryland|Glen Burnie|21060|695
2591|2591|Maryland|Severna Park|21146|962
2592|2592|Maryland|Edgewater|21037|718
2593|2593|Maryland|Glen Burnie|21061|414
2594|2594|Maryland|Laurel|20724|436
2595|2595|Maryland|Glen Burnie|21060|343
2596|2596|Maryland|Glen Burnie|21061|661
2597|2597|Maryland|Annapolis|21403|365
2598|2598|Maryland|Linthicum Heights|21090|656
2599|2599|Maryland|Severn|21144|745
2600|2600|Maryland|Gambrills|21054|530
2601|2601|Maryland|Crofton|21114|891
2602|2602|Maryland|Annapolis|21401|255
2603|2603|Maryland|Annapolis|21401|907
2604|2604|Maryland|Annapolis|21401|647
2605|2605|Maryland|Riva|21140|459
2606|2606|Maryland|Glen Burnie|21061|588
2607|2607|Maryland|Glen Burnie|21060|764
2608|2608|Maryland|Baltimore|21225|323
2609|2609|Maryland|Pasadena|21122|417
2610|2610|Maryland|Edgewater|21037|746
2611|2611|Maryland|Severna Park|21146|962
2612|2612|Maryland|Edgewater|21037|584
2613|2613|Maryland|Crofton|21114|370
2614|2614|Maryland|Crownsville|21032|225
2615|2615|Maryland|Millersville|21108|432
2616|2616|Maryland|Annapolis|21409|276
2617|2617|Maryland|Edgewater|21037|824
2618|2618|Maryland|Gambrills|21054|904
2619|2619|Maryland|Arnold|21012|742
2620|2620|Maryland|Severna Park|21146|281
2621|2621|Maryland|Crownsville|21032|263
2622|2622|Maryland|Annapolis|21403|815
2623|2623|Maryland|Glen Burnie|21060|666
2624|2624|Maryland|Odenton|21113|347
2625|2625|Maryland|Severn|21144|198
2626|2626|Maryland|Severn|21144|754
2627|2627|Maryland|Annapolis|21401|980
2628|2628|Maryland|Annapolis|21401|749
2629|2629|Maryland|Pasadena|21122|125
2630|2630|Maryland|Pasadena|21122|685
2631|2631|Maryland|Severn|21144|489
2632|2632|Maryland|Glen Burnie|21060|162
2633|2633|Maryland|Pasadena|21122|591
2634|2634|Maryland|Severn|21144|106
2635|2635|Maryland|Harwood|20776|959
2636|2636|Maryland|Glen Burnie|21060|722
2637|2637|Maryland|Laurel|20724|677
2638|2638|Maryland|Glen Burnie|21061|122
2639|2639|Maryland|Glen Burnie|21061|552
2640|2640|Maryland|Annapolis|21403|574
2641|2641|Maryland|Annapolis|21409|129
2642|2642|Maryland|Glen Burnie|21060|155
2643|2643|Maryland|Linthicum Heights|21090|525
2644|2644|Oklahoma|Norman|73071|348
2645|2645|Oklahoma|Norman|73071|218
2646|2646|Oklahoma|Norman|73069|769
2647|2647|Oklahoma|Edmond|73034|284
2648|2648|Oklahoma|Edmond|73012|856
2649|2649|Oklahoma|Oklahoma City|73135|942
2650|2650|Oklahoma|Edmond|73025|259
2651|2651|Oklahoma|Oklahoma City|73162|663
2652|2652|Oklahoma|Oklahoma City|73169|943
2653|2653|Oklahoma|Edmond|73034|288
2654|2654|Oklahoma|Oklahoma City|73103|575
2655|2655|Oklahoma|Harrah|73045|366
2656|2656|Oklahoma|Norman|73069|732
2657|2657|Oklahoma|Oklahoma City|73129|174
2658|2658|Oklahoma|Oklahoma City|73114|393
2659|2659|Oklahoma|Oklahoma City|73162|211
2660|2660|Oklahoma|Oklahoma City|73129|792
2661|2661|Oklahoma|Oklahoma City|73139|605
2662|2662|Oklahoma|Moore|73160|714
2663|2663|Oklahoma|Edmond|73034|343
2664|2664|Oklahoma|Moore|73160|566
2665|2665|Oklahoma|Warr Acres|73122|703
2666|2666|Oklahoma|Midwest City|73110|305
2667|2667|Oklahoma|Bethany|73008|869
2668|2668|Oklahoma|Oklahoma City|73111|314
2669|2669|Oklahoma|Oklahoma City|73112|978
2670|2670|Oklahoma|Oklahoma City|73159|494
2671|2671|Oklahoma|The Village|73120|821
2672|2672|Oklahoma|Oklahoma City|73127|228
2673|2673|Oklahoma|Oklahoma City|73120|970
2674|2674|Oklahoma|Oklahoma City|73162|906
2675|2675|Oklahoma|Nichols Hills|73116|117
2676|2676|Oklahoma|Oklahoma City|73162|650
2677|2677|Oklahoma|Oklahoma City|73159|753
2678|2678|Oklahoma|Edmond|73013|218
2679|2679|Oklahoma|Ardmore|73401|793
2680|2680|Oklahoma|Oklahoma City|73106|528
